time, x, y, type, size
2015-05-01, 40.31, -76.59, NW, 0.87
2015-05-01, 40.28, -76.58, N, 0
2015-05-01, 40.21, -77.01, SW, 0.87
2015-05-01, 40.31, -76.59, NW, 0.87
2015-05-01, 40.28, -76.71, NE, 0.87
2015-05-01, 41.08, -76.37, WNW, 2.2
2015-05-01, 39.8493, -78.1101, E, 0.53
2015-05-01, 40.73, -77.07, WNW, 2.71
2015-05-01, 40.69, -77.12, WNW, 1.26
2015-05-01, 40.71, -77.59, SW, 0.87
2015-05-01, 40.71, -77.59, SW, 0.87
2015-05-01, 41.04, -76.88, N, 0.69
2015-05-01, 40.33, -76.51, E, 0.53
2015-05-01, 40.31, -76.59, NW, 0.87
2015-05-01, 39.9249, -76.8707, N, 0.34
2015-05-01, 39.8584, -77.1415, NE, 0.73
2015-05-01, 40.2, -76.71, E, 0.53
2015-05-01, 40.25, -76.77, N, 0
2015-05-01, 40.3431, -76.4891, NNW, 1.03
2015-05-01, 40.3486, -76.4566, E, 0.71
2015-05-01, 40.3256, -76.4587, ESE, 0.67
2015-05-01, 40.3238, -76.4865, SW, 0.55
2015-05-01, 40.3185, -76.5325, SW, 0.17
2015-05-01, 40.3332, -76.5521, NW, 1.48
2015-05-01, 40.33, -76.51, E, 0.53
2015-05-01, 41.97, -79.53, SSW, 2.14
2015-05-01, 40.1931, -76.607, SSE, 2.64
2015-05-01, 40.38, -76.65, W, 1.05
2015-05-01, 40.54, -77.03, ESE, 2.21
2015-05-01, 40.05, -77.52, N, 0
2015-05-01, 34.1777, -96.2924, E, 7.34
2015-05-01, 40.8532, -98.2831, SE, 5.79
2015-05-01, 40.8827, -98.2831, SE, 4.34
2015-05-01, 40.8087, -98.3792, N, 2.72
2015-05-01, 40.7419, -98.6219, SSW, 5.52
2015-05-01, 40.7168, -98.7216, SW, 9.56
2015-05-01, 40.6771, -99.4172, SW, 3.86
2015-05-01, 40.6575, -99.0863, S, 2.95
2015-05-01, 40.6574, -98.9511, SSE, 5.63
2015-05-01, 40.7072, -98.7216, S, 5.05
2015-05-01, 40.7168, -98.7216, S, 4.39
2015-05-01, 40.6713, -99.0862, S, 2.01
2015-05-01, 40.6897, -99.35, SSE, 2.34
2015-05-01, 40.6867, -99.4127, SW, 3.21
2015-05-01, 40.9102, -100.2247, WSW, 4.13
2015-05-01, 40.7135, -99.7504, SSE, 4.71
2015-05-01, 40.6772, -99.5095, SSE, 3.8
2015-05-01, 40.6783, -99.4478, SE, 5.59
2015-05-01, 40.6771, -99.4127, ESE, 7.15
2015-05-01, 40.6867, -99.4127, ESE, 6.83
2015-05-01, 40.7392, -99.7396, S, 2.86
2015-05-01, 40.9395, -100.2247, W, 3.95
2015-05-01, 41.23, -86.25, N, 0
2015-05-01, 41.55, -84.89, E, 0.52
2015-05-01, 41.3, -86.12, N, 0
2015-05-01, 41.33, -85.77, NE, 0.86
2015-05-01, 41.28, -84.62, N, 0
2015-05-01, 40.77, -84.51, E, 0.52
2015-05-01, 41.58, -84.31, W, 0.52
2015-05-01, 40.8, -84.78, W, 0.52
2015-05-01, 41.43, -84.4, WNW, 1.25
2015-05-01, 40.78, -84.84, E, 0.52
2015-05-01, 41.09, -84.96, ENE, 1.25
2015-05-01, 41.02, -84.48, N, 0
2015-05-01, 40.87, -84.58, W, 0.52
2015-05-01, 40.87, -84.58, W, 0.52
2015-05-01, 41.22, -85.82, SE, 0.86
2015-05-01, 40.81, -85.09, SE, 2.09
2015-05-01, 40.78, -85.09, E, 0.52
2015-05-01, 41.32, -85.79, W, 0.52
2015-05-01, 40.56, -85.56, ENE, 1.26
2015-05-01, 40.56, -85.66, SE, 0.87
2015-05-01, 40.56, -85.66, SE, 0.87
2015-05-01, 41.13, -85.88, N, 0
2015-05-01, 40.56, -85.56, ENE, 1.26
2015-05-01, 41.01, -84.05, S, 0.69
2015-05-01, 41.25, -83.91, NNW, 2.14
2015-05-01, 41.23, -84.87, N, 0
2015-05-01, 40.88, -85.49, W, 0.52
2015-05-01, 40.83, -85.49, SW, 1.73
2015-05-01, 34.15, -96.5, N, 0.69
2015-05-01, 34.4369, -96.0487, S, 2.29
2015-05-01, 34.4542, -95.9556, ESE, 5.49
2015-05-01, 34.506, -95.9567, SSE, 5.68
2015-05-01, 34.5094, -96.0404, NNE, 2.78
2015-05-01, 34.47, -96.05, N, 0
2015-05-01, 34.1141, -96.7456, NE, 2.17
2015-05-01, 34.0712, -96.7521, SE, 1.66
2015-05-01, 34.0663, -96.7947, SW, 2.16
2015-05-01, 34.1147, -96.8074, NW, 1.42
2015-05-01, 33.9906, -96.9035, NNE, 0.82
2015-05-01, 33.9838, -96.8967, ENE, 0.81
2015-05-01, 33.9765, -96.9178, WSW, 0.51
2015-05-01, 33.9929, -96.9205, NW, 1.08
2015-05-01, 35.1056, -96.3607, NE, 2.84
2015-05-01, 35.0705, -96.3508, ESE, 2.86
2015-05-01, 35.0632, -96.4243, SW, 1.8
2015-05-01, 35.1039, -96.4236, NW, 2.12
2015-05-01, 34.47, -96.02, E, 1.71
2015-05-01, 34.27, -95.88, NW, 0.9
2015-05-01, 34.09, -96.77, N, 0
2015-05-01, 34.08, -96.62, SW, 0.9
2015-05-01, 33.91, -97.15, SW, 2.69
2015-05-01, 33.86, -96.5, N, 0
2015-05-01, 38.04, -76.32, N, 0
2015-05-01, 38.22, -76.04, N, 0
2015-05-01, 38.29, -76.41, N, 0
2015-05-01, 38.243, -76.827, WNW, 17.92
2015-05-01, 38.34, -76.99, N, 0
2015-05-01, 39.4958, -75.9858, SE, 5.43
2015-05-01, 39.54, -76.07, N, 0
2015-05-01, 39.32, -76.25, N, 0
2015-05-01, 38.8614, -77.0719, WNW, 1.89
2015-05-01, 34.1301, -98.5801, NNW, 3
2015-05-01, 34.11, -98.631, WNW, 4.29
2015-05-01, 34.08, -98.98, E, 2.86
2015-05-01, 34.01, -99.24, WNW, 4.24
2015-05-01, 35.509, -99.401, S, 8.44
2015-05-01, 35.509, -99.401, N, 6.92
2015-05-01, 35.507, -99.406, N, 6.75
2015-05-01, 34.0458, -96.4, N, 8
2015-05-01, 34.0266, -96.4867, SSW, 1
2015-05-01, 33.9624, -96.83, N, 5
2015-05-01, 33.919, -96.83, N, 2
2015-05-01, 33.8684, -97.0337, SE, 7
2015-05-01, 33.79, -97.1226, E, 1
2015-05-01, 34.8262, -96.7374, WSW, 4.48
2015-05-01, 34.8355, -96.6165, SSW, 2.82
2015-05-01, 34.7368, -96.6134, ESE, 4.42
2015-05-01, 34.7315, -96.7223, SW, 3.58
2015-05-01, 34.789, -97.2015, NNE, 3.54
2015-05-01, 34.6829, -97.1549, N, 2.98
2015-05-01, 34.7867, -97.31, NNW, 1.93
2015-05-01, 34.7749, -97.2702, ENE, 1.98
2015-05-01, 34.7732, -97.2187, N, 2.3
2015-05-01, 34.6936, -97.1851, SSE, 3.77
2015-05-01, 34.6905, -97.2275, S, 3.44
2015-05-01, 34.7529, -97.2627, ESE, 2.18
2015-05-01, 34.465, -97.996, SW, 3.17
2015-05-01, 34.5428, -98.0118, NW, 4.17
2015-05-01, 35.2302, -97.4178, ENE, 1.44
2015-05-01, 31.53, -94.11, NE, 0.91
2015-05-01, 32.5375, -94.9493, WNW, 1.24
2015-05-01, 32.5374, -94.944, WNW, 0.96
2015-05-01, 32.5295, -94.9426, W, 0.73
2015-05-01, 32.53, -94.95, W, 1.17
2015-05-01, 31.53, -94.11, NE, 0.91
2015-05-01, 33.38, -94.1419, E, 1.62
2015-05-01, 33.5186, -94.1638, WNW, 2.33
2015-05-01, 33.505, -94.0595, NNW, 1.81
2015-05-01, 33.3628, -94.0512, ESE, 1.19
2015-05-01, 32.346, -94.1086, WSW, 0.57
2015-05-01, 32.24, -94.4566, SSW, 0.79
2015-05-01, 31.53, -94.11, NE, 0.91
2015-05-01, 32.5661, -94.3708, N, 2.49
2015-05-01, 32.5657, -94.3679, WSW, 2.42
2015-05-01, 32.5522, -94.3682, N, 1.54
2015-05-01, 32.5522, -94.3699, N, 1.54
2015-05-01, 32.39, -94.87, NE, 0.9
2015-05-01, 32.3716, -94.8875, SW, 0.73
2015-05-01, 32.3768, -94.834, S, 1.62
2015-05-01, 32.4142, -94.8237, SSW, 0.45
2015-05-01, 32.402, -94.89, NNW, 1.63
2015-05-01, 32.2133, -94.6311, NE, 3.24
2015-05-01, 32.1177, -94.9438, SW, 1.17
2015-05-01, 33.4843, -94.1291, S, 1.09
2015-05-01, 33.4814, -94.1213, SSE, 1.38
2015-05-01, 33.473, -94.1303, W, 1.76
2015-05-01, 33.4778, -94.1391, SSW, 1.62
2015-05-01, 31.97, -95.27, N, 1.38
2015-05-01, 31.91, -95.32, SE, 0.91
2015-05-01, 32.83, -95.48, W, 3.48
2015-05-01, 32.86, -95.37, S, 0.69
2015-05-01, 32.93, -95.57, N, 0
2015-05-01, 33.55, -94.78, N, 0
2015-05-01, 32.96, -95.29, NW, 0.9
2015-05-01, 33.61, -95.06, SW, 0.9
2015-05-01, 33.51, -94.62, N, 0.69
2015-05-01, 33.47, -95.21, E, 0.58
2015-05-01, 32.96, -95.15, WSW, 1.35
2015-05-01, 33.51, -94.62, N, 0.69
2015-05-01, 32.96, -95.57, N, 2.07
2015-05-01, 32.51, -92.15, ENE, 1.35
2015-05-01, 32.53, -92.64, NW, 0.9
2015-05-01, 32.96, -92.86, NW, 3.61
2015-05-01, 32.53, -92.64, NW, 0.9
2015-05-01, 32.39, -93.6, N, 0.69
2015-05-01, 32.47, -93.8, S, 0.69
2015-05-01, 32.38, -93.75, SW, 1.81
2015-05-01, 32.47, -93.8, S, 0.69
2015-05-01, 32.47, -93.8, S, 0.69
2015-05-01, 32.3927, -93.7842, ESE, 1.05
2015-05-01, 32.3891, -93.7903, SE, 0.94
2015-05-01, 32.4, -93.78, E, 1.17
2015-05-01, 32.47, -93.8, S, 0.69
2015-05-01, 32.25, -93.08, NE, 4.17
2015-05-01, 32.05, -92.11, E, 0.59
2015-05-01, 31.73, -92.13, ESE, 2.73
2015-05-01, 32.35, -93.56, W, 0.58
2015-05-01, 33.22, -92.66, NNE, 1.5
2015-05-01, 33.4011, -93.9455, E, 1.42
2015-05-01, 33.4836, -93.9606, ENE, 0.6
2015-05-01, 33.4859, -94.0368, W, 3.87
2015-05-01, 33.3988, -94.0347, SSE, 2.33
2015-05-01, 33.8, -93.39, E, 0.57
2015-05-01, 33.94, -93.85, N, 0.69
2015-05-01, 33.11, -92.36, NE, 0.9
2015-05-01, 34.04, -94.34, NW, 0.9
2015-05-01, 34.3883, -94.8505, WNW, 1.3
2015-05-01, 34.356, -94.8594, NW, 0.68
2015-05-01, 34.3752, -94.9136, SSE, 1.95
2015-05-01, 34.4047, -94.9136, ENE, 0.99
2015-05-01, 33.09, -92.5, S, 2.76
2015-05-01, 33.12, -93.05, NNE, 3.64
2015-05-01, 32.82, -93.02, NNW, 3
2015-05-01, 31.74, -92.86, SW, 0.91
2015-05-01, 31.69, -92.87, NE, 2.24
2015-05-01, 31.72, -92.54, NNE, 3.88
2015-05-01, 31.9, -93.11, E, 0.59
2015-05-01, 32.8143, -94.1095, NW, 3.3
2015-05-01, 32.739, -94.1251, SW, 4.27
2015-05-01, 32.739, -94.1251, NNW, 1.35
2015-05-01, 32.5556, -94.1585, SSW, 3.49
2015-05-01, 32.8, -94.54, SSW, 2.38
2015-05-01, 33.13, -94.68, E, 1.16
2015-05-01, 32.6092, -94.3193, NNE, 2.11
2015-05-01, 32.4719, -94.3364, SSW, 3.94
2015-05-01, 32.54, -94.35, ENE, 1.35
2015-05-01, 32.54, -94.35, ENE, 1.35
2015-05-01, 32.386, -94.3558, WSW, 1.79
2015-05-01, 32.3588, -94.3589, SSW, 3.31
2015-05-01, 32.1011, -101.8, S, 2
2015-05-01, 31.6851, -102.143, SSE, 17.01
2015-05-01, 31.3276, -102.35, S, 5
2015-05-01, 31.2, -101.5208, W, 3
2015-05-01, 31.22, -101.9, N, 0
2015-05-01, 31.22, -101.9169, W, 1
2015-05-01, 32.13, -101.8, N, 0
2015-05-01, 32, -101.92, N, 0
2015-05-01, 32, -101.92, N, 0
2015-05-01, 31.8771, -102.0396, SSE, 8.81
2015-05-01, 31.3399, -102.3493, NNW, 16.13
2015-05-01, 31.3276, -102.35, S, 5
2015-05-01, 31.4, -102.35, N, 0
2015-05-01, 37.2847, -81.3205, N, 0.33
2015-05-01, 37.2846, -81.3225, NNW, 0.34
2015-05-01, 37.2853, -81.3224, NNW, 0.39
2015-05-01, 37.2855, -81.3207, N, 0.38
2015-05-01, 37.2515, -81.4568, NNE, 2.3
2015-05-01, 37.2425, -81.4511, NE, 1.87
2015-05-01, 37.2318, -81.477, NNW, 0.9
2015-05-01, 37.2361, -81.4849, NW, 1.38
2015-05-01, 37.2321, -81.5065, E, 0.75
2015-05-01, 37.2345, -81.5067, ENE, 0.8
2015-05-01, 39.1518, -102.5413, SW, 6.62
2015-05-01, 39.1621, -102.5538, SW, 6.49
2015-05-01, 39.3, -102.6, N, 0
2015-05-01, 39.2286, -102.5999, S, 4.94
2015-05-01, 38.7348, -102.1088, S, 6.59
2015-05-01, 38.8563, -102.0526, NE, 3.13
2015-05-01, 39.29, -103.07, S, 0.69
2015-05-01, 39.3682, -103.0815, N, 4.75
2015-05-01, 32.8986, -98.6192, ENE, 6.73
2015-05-01, 32.8952, -98.5855, ENE, 8.56
2015-05-01, 32.8801, -98.6234, E, 6.23
2015-05-01, 31.3046, -97.045, NE, 2.25
2015-05-01, 31.1847, -96.9907, SE, 3.37
2015-05-01, 31.2998, -96.7662, NW, 1.67
2015-05-01, 31.3797, -96.869, NW, 3.08
2015-05-01, 30.9744, -96.2409, E, 6.47
2015-05-01, 30.8941, -96.3693, ESE, 0.75
2015-05-01, 30.697, -96.5685, SSW, 2.53
2015-05-01, 30.9554, -96.7621, WSW, 6.86
2015-05-01, 30.9912, -96.747, W, 5.8
2015-05-01, 31.332, -96.3316, NE, 9.13
2015-05-01, 30.7079, -96.8297, ENE, 1.32
2015-05-01, 30.7286, -96.8452, N, 2
2015-05-01, 30.6949, -96.8754, WSW, 1.55
2015-05-01, 31.6505, -96.6447, S, 2.06
2015-05-01, 31.6178, -96.5884, NE, 3.21
2015-05-01, 31.68, -96.5, N, 0
2015-05-01, 31.6868, -96.5829, SSW, 3.08
2015-05-01, 31.6774, -96.6509, SSW, 0.19
2015-05-01, 32.398, -96.7127, NE, 1.6
2015-05-01, 32.4878, -96.6165, NW, 1.56
2015-05-01, 32.4064, -96.6145, WNW, 2.06
2015-05-01, 32.3324, -96.3916, NE, 3.17
2015-05-01, 32.0547, -96.9416, S, 5.22
2015-05-01, 32.2947, -97.0821, WSW, 4.02
2015-05-01, 32.5448, -97.0865, WSW, 1.03
2015-05-01, 32.5422, -96.5362, ENE, 5.12
2015-05-01, 32.3597, -96.9015, SW, 4.09
2015-05-01, 32.4444, -96.7896, SE, 2.51
2015-05-01, 32.4293, -96.884, E, 0.94
2015-05-01, 32.6259, -96.0979, SSE, 0.31
2015-05-01, 32.6255, -96.0871, ESE, 0.81
2015-05-01, 32.6171, -96.0899, SSE, 1.07
2015-05-01, 32.6155, -96.1, S, 1
2015-05-01, 33.5884, -97.0985, SSW, 2.43
2015-05-01, 33.6913, -96.977, ESE, 2.54
2015-05-01, 32.5893, -97.1192, NNE, 1.48
2015-05-01, 32.588, -97.122, NNE, 1.33
2015-05-01, 32.5886, -97.1233, NNE, 1.35
2015-05-01, 35.4209, -97.4994, NW, 1.81
2015-05-01, 35.4061, -97.4769, NNE, 0.46
2015-05-01, 35.262, -97.7031, NNE, 2.41
2015-05-01, 35.2977, -97.741, E, 3.93
2015-05-01, 35.247, -97.7753, WNW, 3.33
2015-05-01, 35.2534, -97.7779, SE, 3.11
2015-05-01, 36.8131, -97.9546, SSW, 5
2015-05-01, 35.1607, -98.0925, NE, 3
2015-05-01, 35.1228, -98.13, S, 0.5
2015-05-01, 36.0946, -98.7545, ESE, 10
2015-05-01, 35.2905, -97.4946, NNW, 3.12
2015-05-01, 35.2453, -97.4974, WSW, 1.58
2015-05-01, 35.2324, -97.5251, WSW, 3.34
2015-05-01, 35.233, -97.5344, WSW, 3.82
2015-05-01, 35.2168, -97.5636, SE, 3.08
2015-05-01, 35.2202, -97.5783, SSE, 2.4
2015-05-01, 36.4533, -98.0338, SSW, 2
2015-05-01, 35.1877, -97.7982, ENE, 5
2015-05-01, 36.3076, -98.25, S, 5
2015-05-01, 35.2664, -97.6984, NNE, 2.79
2015-05-01, 35.1576, -97.8032, E, 4.34
2015-05-01, 34.9409, -98.2499, NW, 4
2015-05-01, 34.9066, -98.3111, ENE, 3
2015-05-01, 35.4544, -97.439, N, 0.31
2015-05-01, 35.4442, -97.4408, S, 0.41
2015-05-01, 35.445, -97.4289, ESE, 0.71
2015-05-01, 35.4528, -97.4295, ENE, 0.62
2015-05-01, 35.3821, -97.5579, ESE, 2.43
2015-05-01, 35.4238, -97.5596, NE, 3.26
2015-05-01, 35.4249, -97.654, N, 1.73
2015-05-01, 38.3487, -101.3471, NNW, 5.39
2015-05-01, 38.48, -101.36, W, 0.54
2015-05-01, 38.4786, -101.5095, ENE, 1.26
2015-05-01, 38.4678, -101.5846, ENE, 4.78
2015-05-01, 38.4578, -101.6437, ENE, 1.52
2015-05-01, 38.5329, -101.7521, NNE, 3.95
2015-05-01, 38.47, -101.75, N, 0
2015-05-01, 38.47, -101.75, N, 0
2015-05-01, 38.47, -101.75, N, 0
2015-05-01, 31.6981, -94.927, S, 2.24
2015-05-01, 30.39, -84.2997, E, 3
2015-05-01, 30.39, -84.35, N, 0
2015-05-01, 30.94, -85.74, N, 0
2015-05-01, 30.7836, -85.68, N, 0.25
2015-05-01, 31.2, -83.1823, E, 4
2015-05-01, 30.9558, -84.5901, SE, 2.04
2015-05-01, 30.8781, -84.5422, SE, 2.24
2015-05-01, 30.9509, -83.5118, WNW, 1.49
2015-05-01, 31.317, -85.8707, W, 1.82
2015-05-01, 41.92, -77.54, E, 0.51
2015-05-01, 40.83, -78.35, E, 1.05
2015-05-01, 41.64, -78.09, NE, 0.86
2015-05-01, 40.96, -78.61, SE, 0.87
2015-05-01, 40.65, -78.57, NNE, 2.14
2015-05-01, 40.81, -78.79, SW, 0.87
2015-05-01, 41.704, -78.9996, E, 1.59
2015-05-01, 41.68, -79.4, E, 1.03
2015-05-01, 39.9, -78.52, S, 1.38
2015-05-01, 39.93, -78.5, ENE, 1.27
2015-05-01, 40.39, -78.68, NW, 0.87
2015-05-01, 21.3882, -157.7836, NW, 1.53
2015-05-01, 21.5956, -157.9031, SSW, 0.36
2015-05-01, 20.7716, -156.8436, ENE, 2.79
2015-05-01, 20.9147, -157.0228, W, 6.64
2015-05-01, 20.7511, -156.0017, SW, 1.92
2015-05-01, 20.9899, -156.5991, SSE, 2.48
2015-05-01, 21.1115, -156.7529, NE, 1.36
2015-05-01, 21.1821, -157.2363, E, 0.89
2015-05-01, 21.3671, -157.752, E, 1.18
2015-05-01, 21.4384, -157.8296, N, 0.58
2015-05-01, 21.4647, -157.8516, NW, 1.72
2015-05-01, 21.53, -158.1455, SSW, 3.6
2015-05-01, 21.2616, -157.8698, WSW, 2.86
2015-05-01, 21.2693, -157.8804, WSW, 3.33
2015-05-01, 44.1, -92.59, SW, 1.7
2015-05-01, 37.25, -89.52, N, 0
2015-05-01, 36.8012, -90.4639, NW, 5
2015-05-01, 36.2246, -81.8736, SE, 2.29
2015-05-01, 36.1969, -81.8488, NW, 1.57
2015-05-01, 36.191, -81.8801, WNW, 2.89
2015-05-01, 36.2088, -81.9008, S, 2.84
2015-05-01, 36.2285, -81.9051, S, 1.51
2015-05-01, 36.8599, -87.101, WNW, 1.35
2015-05-01, 36.8621, -87.1655, SSE, 1.47
2015-05-01, 36.8233, -87.2277, SW, 0.63
2015-05-01, 36.7676, -87.1848, NW, 1.46
2015-05-01, 36.7639, -87.1357, ENE, 2.13
2015-05-01, 36.7936, -87.3866, WNW, 2.24
2015-05-01, 36.7887, -87.3281, ENE, 1.35
2015-05-01, 36.7573, -87.3255, SE, 2.07
2015-05-01, 36.7571, -87.3715, SW, 1.98
2015-05-01, 36.6905, -87.4045, NE, 2
2015-05-01, 36.8813, -87.35, N, 7
2015-05-01, 36.9279, -88.35, N, 4
2015-05-01, 36.6686, -88.7066, SW, 6
2015-05-01, 36.57, -89.144, E, 2
2015-05-01, 37.8521, -89.827, N, 1.54
2015-05-01, 37.7589, -89.8338, SSE, 2.98
2015-05-01, 37.7131, -89.955, SSW, 5
2015-05-01, 37.8312, -89.9848, NW, 5
2015-05-01, 37.8552, -89.8927, SW, 1.61
2015-05-01, 37.3027, -90.022, S, 1.2
2015-05-01, 37.5274, -89.9588, WNW, 2.19
2015-05-01, 37.5253, -90.0484, WSW, 1.59
2015-05-01, 37.3, -90.1156, W, 8
2015-05-01, 36.8216, -90.4895, NW, 7
2015-05-01, 37.1897, -90.5007, NE, 1.72
2015-05-01, 37.1921, -90.4939, NE, 2.1
2015-05-01, 37.2, -90.5031, NNE, 2.27
2015-05-01, 37.1995, -90.5105, NNE, 2.1
2015-05-01, 43.7076, -106.2282, E, 3.63
2015-05-01, 43.9434, -106.1231, NNE, 18.99
2015-05-01, 44.5634, -106.0683, ENE, 34.47
2015-05-01, 44.5638, -106.132, ENE, 31.67
2015-05-01, 43.7056, -106.2797, ENE, 1.09
2015-05-01, 42.8095, -108.6524, ESE, 3.71
2015-05-01, 42.8443, -108.6074, SSW, 4.09
2015-05-01, 42.8488, -108.6194, SSW, 4.06
2015-05-01, 42.8152, -108.6539, ESE, 3.5
2015-05-01, 43.7961, -106.6227, SE, 4.69
2015-05-01, 43.7775, -106.7312, SE, 4.99
2015-05-01, 43.7153, -106.667, SSE, 0.36
2015-05-01, 43.6614, -106.7727, SW, 6.54
2015-05-01, 43.642, -106.772, SW, 7.42
2015-05-01, 43.7036, -106.5361, ESE, 5.8
2015-05-01, 34.5129, -87.719, SSW, 5.41
2015-05-01, 34.5115, -87.7268, SW, 5.73
2015-05-01, 34.5369, -86.6036, NNW, 5
2015-05-01, 34.4534, -86.7514, ESE, 3
2015-05-01, 34.5146, -87.7268, SSE, 0.42
2015-05-01, 34.5133, -87.7163, ESE, 0.91
2015-05-01, 34.5033, -87.7156, SE, 1.42
2015-05-01, 34.5049, -87.7327, ENE, 1.04
2015-05-01, 34.5665, -87.0069, SSW, 4
2015-05-01, 34.5445, -87.2717, NNE, 1.11
2015-05-01, 41.08, -83.96, SSE, 1.48
2015-05-01, 41.42, -83.95, N, 0
2015-05-01, 41.1, -83.98, W, 0.52
2015-05-01, 40.88, -84.15, N, 0
2015-05-01, 41.02, -84.04, E, 0.52
2015-05-01, 40.83, -84.35, ESE, 4.4
2015-05-01, 40.77, -84.35, WSW, 1.25
2015-05-01, 40.43, -84.84, E, 1.58
2015-05-01, 36.26, -103.28, NE, 7.99
2015-05-01, 36.28, -103.22, NNW, 10.29
2015-05-01, 36.48, -103.07, ENE, 4.9
2015-05-01, 34.1711, -103.3588, WSW, 1.76
2015-05-01, 34.32, -103.31, S, 4.18
2015-05-01, 34.18, -103.34, W, 0.57
2015-05-01, 34.18, -103.34, W, 0.57
2015-05-01, 34.16, -103.37, ENE, 2.39
2015-05-01, 36.14, -103.11, ESE, 1.31
2015-05-01, 34.21, -103.31, NNE, 2.37
2015-05-01, 36.16, -103.13, N, 0.69
2015-05-01, 36.15, -103.13, N, 0
2015-05-01, 34.39, -103.31, NE, 0.9
2015-05-01, 44.02, -90.5, SW, 2.55
2015-05-01, 44.0693, -91.7251, W, 1.25
2015-05-01, 43.97, -92.13, E, 0.99
2015-05-01, 43.69, -92.94, NNW, 1.47
2015-05-01, 43.98, -92.48, S, 3.49
2015-05-01, 43.89, -92.77, NW, 1.21
2015-05-01, 43.89, -92.85, NE, 1.21
2015-05-01, 40.2575, -83.6161, SW, 2.46
2015-05-01, 40.35, -83.07, N, 3.45
2015-05-01, 40.33, -83.58, N, 0
2015-05-01, 31.37, -100.29, E, 1.77
2015-05-01, 31.45, -100.4, N, 1.38
2015-05-01, 31.45, -100.45, SW, 1.82
2015-05-01, 31.48, -100.42, NE, 0.91
2015-05-01, 31.88, -99.54, S, 6.25
2015-05-01, 31.23, -100.45, NE, 3.61
2015-05-01, 31.17, -100.55, SW, 3.61
2015-05-01, 31.473, -100.4112, E, 1.13
2015-05-01, 31.4231, -100.5057, N, 3.68
2015-05-01, 31.398, -100.4308, SW, 2.86
2015-05-01, 31.4544, -100.3622, NE, 2.8
2015-05-01, 31.21, -99.57, NE, 0.91
2015-05-01, 31.66, -98.97, SE, 0.91
2015-05-01, 30.76, -99.59, SSW, 8.39
2015-05-01, 31.7746, -99.1078, SSE, 3.4
2015-05-01, 31.7756, -99.0816, SE, 4.18
2015-05-01, 31.7668, -99.077, NE, 4.49
2015-05-01, 31.7604, -99.0975, NE, 3.38
2015-05-01, 31.71, -99.13, S, 0.69
2015-05-01, 31.71, -99.13, S, 0.69
2015-05-01, 31.7108, -99.1218, SE, 0.8
2015-05-01, 31.7163, -99.122, ESE, 0.54
2015-05-01, 31.7155, -99.1323, SSW, 0.34
2015-05-01, 32.47, -100.47, N, 0
2015-05-01, 32.65, -100.34, E, 0.58
2015-05-01, 32.65, -100.34, E, 0.58
2015-05-01, 38.4278, -101.3427, SSE, 1.59
2015-05-01, 38.4665, -101.3358, SE, 1.21
2015-05-01, 38.43, -101.7, SW, 2.13
2015-05-01, 38.3426, -101.3857, NW, 6.35
2015-05-01, 38.3668, -101.3687, S, 5.84
2015-05-01, 38.3234, -101.3, N, 3
2015-05-01, 40.2202, -100.5679, NNE, 1.54
2015-05-01, 40.348, -102.3439, W, 14.15
2015-05-01, 39.1196, -101.15, N, 2.73
2015-05-01, 39.0984, -101.0898, ENE, 3.47
2015-05-01, 39.963, -101.4328, NNE, 15.59
2015-05-01, 39.4301, -101.0512, W, 0.06
2015-05-01, 39.0595, -101.1764, SW, 2
2015-05-01, 39.0698, -101.1368, SE, 1
2015-05-01, 39.1057, -101.1813, NW, 2.44
2015-05-01, 39.1355, -101.0454, NNW, 2.8
2015-05-01, 39.0907, -101.044, WSW, 1.44
2015-05-01, 39.0742, -101.1765, WSW, 1.48
2015-05-01, 46.07, -97.59, SSE, 3.95
2015-05-01, 34.57, -102.29, E, 1.71
2015-05-01, 33.5924, -101.9224, NNE, 1.6
2015-05-01, 33.6387, -102.1523, NNE, 4.19
2015-05-01, 35.1965, -97.4182, SE, 2.04
2015-05-01, 35.1954, -97.5071, WSW, 4.15
2015-05-01, 35.2406, -97.5153, WSW, 2.64
2015-05-01, 34.7997, -96.7113, NW, 2.71
2015-05-01, 34.7439, -96.6416, SE, 2.83
2015-05-01, 34.7422, -96.703, SW, 2.32
2015-05-01, 35.1842, -97.9455, SSE, 0.47
2015-05-01, 35.1818, -97.9582, SW, 0.73
2015-05-01, 35.2033, -97.9603, NNW, 1.09
2015-05-01, 35.2, -97.95, N, 0.69
2015-05-01, 35.316, -97.905, ENE, 2.02
2015-05-01, 35.2938, -97.8806, ESE, 3.53
2015-05-01, 35.3106, -97.882, E, 3.27
2015-05-01, 34.6468, -97.9685, WSW, 0.53
2015-05-01, 34.647, -97.9484, ESE, 0.69
2015-05-01, 34.6355, -97.9447, SE, 1.33
2015-05-01, 34.6332, -97.9689, SSW, 1.26
2015-05-01, 34.5973, -97.9596, S, 3.64
2015-05-01, 34.5962, -97.9835, SSW, 3.95
2015-05-01, 34.6171, -97.984, SSW, 2.65
2015-05-01, 34.6027, -97.9663, S, 3.29
2015-05-01, 34.5976, -97.9529, S, 3.64
2015-05-01, 34.5794, -97.9563, S, 4.88
2015-05-01, 34.5839, -97.9655, S, 4.58
